splicing_case	sample_id	control_id	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	1424	2	NA	NA	203	123	NA	NA	0.998	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	422	2	NA	NA	203	123	NA	NA	0.992	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	533	2	NA	NA	206	123	NA	NA	0.9940000000000001	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1528	1	NA	NA	206	123	NA	NA	0.9990000000000001	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	680	1	NA	NA	246	123	NA	NA	0.997	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	215	110	NA	NA	214	123	NA	NA	0.529	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864100	200864252	NA	NA	NA	NA	NA	NA	584	1	NA	NA	246	123	NA	NA	0.997	NA	NA
SE	BS_1DNQ1R02	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	698	2	NA	NA	246	123	NA	NA	0.9940000000000001	NA	NA
A5SS	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200857717	200857884	200856681	200856811	300	12	NA	NA	200	100	NA	NA	0.9259999999999999	NA	NA
RI	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	17	419	NA	NA	200	100	NA	NA	0.02	NA	NA
RI	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	15	17	NA	NA	200	100	NA	NA	0.306	NA	NA
SE	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1035	0	NA	NA	183	100	NA	NA	1	NA	NA
SE	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	200856890	200856985	NA	NA	NA	NA	NA	NA	200856681	200856811	200857717	200857884	NA	NA	NA	NA	NA	NA	688	12	NA	NA	195	100	NA	NA	0.9670000000000001	NA	NA
SE	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	525	17	NA	NA	191	100	NA	NA	0.9420000000000001	NA	NA
SE	BS_KEC46Y95	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	573	10	NA	NA	200	100	NA	NA	0.966	NA	NA
A5SS	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200857717	200857884	200856681	200856811	594	2	NA	NA	300	150	NA	NA	0.993	NA	NA
RI	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	37	372	NA	NA	300	150	NA	NA	0.047	NA	NA
RI	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	415	51	NA	NA	300	150	NA	NA	0.8029999999999999	NA	NA
SE	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	870	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	200856890	200856985	NA	NA	NA	NA	NA	NA	200856681	200856811	200857717	200857884	NA	NA	NA	NA	NA	NA	807	2	NA	NA	245	150	NA	NA	0.996	NA	NA
SE	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	632	51	NA	NA	241	150	NA	NA	0.885	NA	NA
SE	BS_1HHS9AFK	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1246	2	NA	NA	300	150	NA	NA	0.997	NA	NA
MXE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	293	476	NA	NA	183	180	NA	NA	0.377	NA	NA
RI	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	8	509	NA	NA	200	100	NA	NA	0.008	NA	NA
RI	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	100	45	NA	NA	200	100	NA	NA	0.526	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	967	5	NA	NA	180	100	NA	NA	0.991	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	476	1	NA	NA	180	100	NA	NA	0.996	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	293	1	NA	NA	183	100	NA	NA	0.9940000000000001	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	775	0	NA	NA	183	100	NA	NA	1	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200857972	200858089	NA	NA	NA	NA	NA	NA	200856890	200857884	200859679	200859746	NA	NA	NA	NA	NA	NA	766	1	NA	NA	200	100	NA	NA	0.997	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	397	45	NA	NA	191	100	NA	NA	0.8220000000000001	NA	NA
SE	BS_NTG278B6	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	553	5	NA	NA	200	100	NA	NA	0.982	NA	NA
A3SS	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	357	2	NA	NA	226	113	NA	NA	0.9890000000000001	NA	NA
MXE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	901	675	NA	NA	196	193	NA	NA	0.568	NA	NA
RI	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	21	338	NA	NA	226	113	NA	NA	0.03	NA	NA
RI	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	102	180	NA	NA	226	113	NA	NA	0.221	NA	NA
SE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	2003	6	NA	NA	193	113	NA	NA	0.995	NA	NA
SE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	2217	0	NA	NA	196	113	NA	NA	1	NA	NA
SE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	680	2	NA	NA	226	113	NA	NA	0.9940000000000001	NA	NA
SE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	478	180	NA	NA	204	113	NA	NA	0.595	NA	NA
SE	BS_F77MGAQT	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	745	2	NA	NA	226	113	NA	NA	0.995	NA	NA
RI	BS_NEFAASTR	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	32	239	NA	NA	226	113	NA	NA	0.063	NA	NA
RI	BS_NEFAASTR	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	208	23	NA	NA	226	113	NA	NA	0.8190000000000001	NA	NA
SE	BS_NEFAASTR	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1019	1	NA	NA	196	113	NA	NA	0.998	NA	NA
SE	BS_NEFAASTR	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	295	23	NA	NA	204	113	NA	NA	0.877	NA	NA
SE	BS_NEFAASTR	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	484	10	NA	NA	226	113	NA	NA	0.96	NA	NA
A3SS	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	209	1	NA	NA	200	100	NA	NA	0.991	NA	NA
MXE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	106	237	NA	NA	183	180	NA	NA	0.306	NA	NA
RI	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	11	100	NA	NA	200	100	NA	NA	0.052000000000000005	NA	NA
RI	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	74	65	NA	NA	200	100	NA	NA	0.363	NA	NA
SE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	485	1	NA	NA	180	100	NA	NA	0.996	NA	NA
SE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	353	0	NA	NA	183	100	NA	NA	1	NA	NA
SE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	298	1	NA	NA	200	100	NA	NA	0.993	NA	NA
SE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	87	65	NA	NA	191	100	NA	NA	0.41200000000000003	NA	NA
SE	BS_54H90JW2	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	261	4	NA	NA	200	100	NA	NA	0.97	NA	NA
RI	BS_QY2G1JZJ	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	30	216	NA	NA	228	114	NA	NA	0.065	NA	NA
RI	BS_QY2G1JZJ	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	134	79	NA	NA	228	114	NA	NA	0.45899999999999996	NA	NA
SE	BS_QY2G1JZJ	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	591	0	NA	NA	197	114	NA	NA	1	NA	NA
SE	BS_QY2G1JZJ	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	196	79	NA	NA	205	114	NA	NA	0.58	NA	NA
SE	BS_QY2G1JZJ	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	607	4	NA	NA	228	114	NA	NA	0.987	NA	NA
A3SS	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	830	4	NA	NA	248	124	NA	NA	0.99	NA	NA
MXE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200857717	200857884	200857972	200858089	NA	NA	200856890	200856985	200859679	200859746	NA	NA	NA	NA	NA	NA	627	311	NA	NA	241	248	NA	NA	0.675	NA	NA
RI	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	190	310	NA	NA	248	124	NA	NA	0.235	NA	NA
RI	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	623	145	NA	NA	248	124	NA	NA	0.682	NA	NA
SE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1155	4	NA	NA	207	124	NA	NA	0.9940000000000001	NA	NA
SE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	1001	4	NA	NA	248	124	NA	NA	0.992	NA	NA
SE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	200857972	200858089	NA	NA	NA	NA	NA	NA	200856890	200857884	200859679	200859746	NA	NA	NA	NA	NA	NA	1307	1	NA	NA	241	124	NA	NA	0.9990000000000001	NA	NA
SE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	326	145	NA	NA	215	124	NA	NA	0.565	NA	NA
SE	BS_22B80N9T	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1924	6	NA	NA	248	124	NA	NA	0.9940000000000001	NA	NA
RI	BS_H4NXBD2D	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	25	145	NA	NA	198	99	NA	NA	0.079	NA	NA
RI	BS_H4NXBD2D	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	117	5	NA	NA	198	99	NA	NA	0.9209999999999999	NA	NA
SE	BS_H4NXBD2D	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	298	2	NA	NA	182	99	NA	NA	0.988	NA	NA
SE	BS_H4NXBD2D	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	218	5	NA	NA	190	99	NA	NA	0.958	NA	NA
SE	BS_H4NXBD2D	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	327	0	NA	NA	198	99	NA	NA	1	NA	NA
MXE	BS_AHEFXG7W	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200857717	200857884	200857972	200858089	NA	NA	200856890	200856985	200859679	200859746	NA	NA	NA	NA	NA	NA	367	270	NA	NA	267	300	NA	NA	0.604	NA	NA
A3SS	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	234	1	NA	NA	200	100	NA	NA	0.992	NA	NA
RI	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	6	254	NA	NA	200	100	NA	NA	0.012	NA	NA
RI	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	165	43	NA	NA	200	100	NA	NA	0.657	NA	NA
SE	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	751	0	NA	NA	183	100	NA	NA	1	NA	NA
SE	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	484	1	NA	NA	200	100	NA	NA	0.996	NA	NA
SE	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	75	43	NA	NA	191	100	NA	NA	0.47700000000000004	NA	NA
SE	BS_BJBM0BN7	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	324	0	NA	NA	200	100	NA	NA	1	NA	NA
A3SS	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	563	17	NA	NA	248	124	NA	NA	0.943	NA	NA
MXE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	440	392	NA	NA	207	204	NA	NA	0.525	NA	NA
RI	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	65	327	NA	NA	248	124	NA	NA	0.09	NA	NA
RI	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	139	110	NA	NA	248	124	NA	NA	0.387	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200853902	200853993	NA	NA	NA	NA	NA	NA	200853008	200853449	200856681	200856811	NA	NA	NA	NA	NA	NA	307	1	NA	NA	215	124	NA	NA	0.9940000000000001	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	1190	4	NA	NA	204	124	NA	NA	0.995	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	392	1	NA	NA	204	124	NA	NA	0.996	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	440	1	NA	NA	207	124	NA	NA	0.996	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1221	1	NA	NA	207	124	NA	NA	0.9990000000000001	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200856890	200856985	NA	NA	NA	NA	NA	NA	200856681	200856811	200859679	200859746	NA	NA	NA	NA	NA	NA	409	1	NA	NA	219	124	NA	NA	0.996	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	838	17	NA	NA	248	124	NA	NA	0.961	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200857972	200858089	NA	NA	NA	NA	NA	NA	200856890	200856985	200859679	200859746	NA	NA	NA	NA	NA	NA	675	2	NA	NA	241	124	NA	NA	0.9940000000000001	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	943	110	NA	NA	215	124	NA	NA	0.8320000000000001	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864100	200864252	NA	NA	NA	NA	NA	NA	924	2	NA	NA	248	124	NA	NA	0.996	NA	NA
SE	BS_VKHJG2B8	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1157	9	NA	NA	248	124	NA	NA	0.985	NA	NA
A3SS	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	445	4	NA	NA	248	124	NA	NA	0.982	NA	NA
MXE	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200853902	200853993	200854615	200854695	NA	NA	200853008	200853449	200855003	200855086	NA	NA	NA	NA	NA	NA	401	338	NA	NA	204	215	NA	NA	0.556	NA	NA
MXE	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	419	301	NA	NA	207	204	NA	NA	0.578	NA	NA
RI	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	75	281	NA	NA	248	124	NA	NA	0.11800000000000001	NA	NA
RI	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	366	52	NA	NA	248	124	NA	NA	0.779	NA	NA
SE	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	200853902	200853993	NA	NA	NA	NA	NA	NA	200853008	200853449	200854615	200854695	NA	NA	NA	NA	NA	NA	864	1	NA	NA	215	124	NA	NA	0.998	NA	NA
SE	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	927	4	NA	NA	204	124	NA	NA	0.993	NA	NA
SE	BS_ZK6WE17T	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1025	0	NA	NA	207	124	NA	NA	1	NA	NA
